120649129.00000	120649154.42181	4.00000
0.02336	0.00000	0.00000
0.02393	0.00000	0.00000
0.02441	0.00000	0.00000
0.02489	0.00000	0.00000
0.02538	0.00000	0.00000
0.02585	0.00000	0.00000
0.02634	0.00000	0.00000
0.02685	0.00000	0.00000
0.02737	0.00000	0.00000
0.02788	0.00000	0.00000
0.02838	0.00000	0.00000
0.02884	0.00000	0.00000
0.02936	0.00000	0.00000
0.02985	0.00000	0.00000
0.03034	0.00000	0.00000
0.03081	0.00000	0.00000
0.03125	0.00000	0.00000
0.03168	0.00000	0.00000
0.03223	0.00000	0.00000
0.03268	0.00000	0.00000
0.03318	0.00000	0.00000
0.03365	0.00000	0.00000
0.03411	0.00000	0.00000
0.03455	0.00000	0.00000
0.03501	0.00000	0.00000
0.03544	0.00000	0.00000
0.03588	0.00000	0.00000
0.03632	0.00000	0.00000
0.03681	0.00000	0.00000
0.03725	0.00000	0.00000
0.03769	0.00000	0.00000
0.03819	0.00000	0.00000
0.03863	0.00000	0.00000
0.03906	0.00000	0.00000
0.03949	0.00000	0.00000
0.03993	0.00000	0.00000
0.04037	0.00000	0.00000
0.04081	0.00000	0.00000
0.04124	0.00000	0.00000
0.04168	0.00000	0.00000
0.04218	0.00000	0.00000
0.04265	0.00000	0.00000
0.04311	0.00000	0.00000
0.04356	0.00000	0.00000
0.04402	0.00000	0.00000
0.04447	0.00000	0.00000
0.04493	0.00000	0.00000
0.04542	0.00000	0.00000
0.04593	0.00000	0.00000
0.04644	0.00000	0.00000
0.04689	0.00000	0.00000
0.04735	0.00000	0.00000
0.04783	0.00000	0.00000
0.04831	0.00000	0.00000
0.04883	0.00000	0.00000
0.04931	0.00000	0.00000
0.04982	0.00000	0.00000
0.05028	0.00000	0.00000
0.05072	0.00000	0.00000
0.05118	0.00000	0.00000
0.05167	0.00000	0.00000
0.05229	0.00000	0.00000
0.05281	0.00000	0.00000
0.05326	0.00000	0.00000
0.05374	0.00000	0.00000
0.05421	0.00000	0.00000
0.05465	0.00000	0.00000
0.05513	0.00000	0.00000
0.05559	0.00000	0.00000
0.05603	0.00000	0.00000
0.05647	0.00000	0.00000
0.05691	0.00000	0.00000
0.05735	0.00000	0.00000
0.05781	0.00000	0.00000
0.05825	0.00000	0.00000
0.05869	0.00000	0.00000
0.05919	0.00000	0.00000
0.05967	0.00000	0.00000
0.06014	0.00000	0.00000
0.06061	0.00000	0.00000
0.06109	0.00000	0.00000
0.06156	0.00000	0.00000
0.06204	0.00000	0.00000
0.06251	0.00000	0.00000
0.06298	0.00000	0.00000
0.06347	0.00000	0.00000
0.06395	0.00000	0.00000
0.06442	0.00000	0.00000
0.06488	0.00000	0.00000
0.06535	0.00000	0.00000
0.06582	0.00000	0.00000
0.06628	0.00000	0.00000
0.06674	0.00000	0.00000
0.06721	0.00000	0.00000
0.06767	0.00000	0.00000
0.06812	0.00000	0.00000
0.06859	0.00000	0.00000
0.06905	0.00000	0.00000
0.06951	0.00000	0.00000
0.06998	0.00000	0.00000
0.07047	0.00000	0.00000
0.07093	0.00000	0.00000
0.07137	0.00000	0.00000
0.07181	0.00000	0.00000
0.07225	0.00000	0.00000
0.07269	0.00000	0.00000
0.07322	0.00000	0.00000
0.07370	0.00000	0.00000
0.07421	0.00000	0.00000
0.07469	0.00000	0.00000
0.07521	0.00000	0.00000
0.07569	0.00000	0.00000
0.07622	0.00000	0.00000
0.07669	0.00000	0.00000
0.07721	0.00000	0.00000
0.07768	0.00000	0.00000
0.07821	0.00000	0.00000
0.07868	0.00000	0.00000
0.07922	0.00000	0.00000
0.07969	0.00000	0.00000
0.08023	0.00000	0.00000
0.08068	0.00000	0.00000
0.08121	0.00000	0.00000
0.08167	0.00000	0.00000
0.08221	0.00000	0.00000
0.08267	0.00000	0.00000
0.08312	0.00000	0.00000
0.08359	0.00000	0.00000
0.08411	0.00000	0.00000
0.08457	0.00000	0.00000
0.08502	0.00000	0.00000
0.08549	0.00000	0.00000
0.08596	0.00000	0.00000
0.08642	0.00000	0.00000
0.08690	0.00000	0.00000
0.08736	0.00000	0.00000
0.08783	0.00000	0.00000
0.08829	0.00000	0.00000
0.08875	0.00000	0.00000
0.08921	0.00000	0.00000
0.08965	0.00000	0.00000
0.09011	0.00000	0.00000
0.09055	0.00000	0.00000
0.09102	0.00000	0.00000
0.09149	0.00000	0.00000
0.09197	0.00000	0.00000
0.09245	0.00000	0.00000
0.09293	0.00000	0.00000
0.09341	0.00000	0.00000
0.09388	0.00000	0.00000
0.09434	0.00000	0.00000
0.09482	0.00000	0.00000
0.09528	0.00000	0.00000
0.09574	0.00000	0.00000
0.09623	0.00000	0.00000
0.09669	0.00000	0.00000
0.09720	0.00000	0.00000
0.09767	0.00000	0.00000
0.09813	0.00000	0.00000
0.09859	0.00000	0.00000
0.09906	0.00000	0.00000
0.09952	0.00000	0.00000
0.09997	0.00000	0.00000
0.10044	0.00000	0.00000
0.10088	0.00000	0.00000
0.10132	0.00000	0.00000
0.10181	0.00000	0.00000
0.10225	0.00000	0.00000
0.10269	0.00000	0.00000
0.10318	0.00000	0.00000
0.10362	0.00000	0.00000
0.10406	0.00000	0.00000
0.10450	0.00000	0.00000
0.10496	0.00000	0.00000
0.10540	0.00000	0.00000
0.10583	0.00000	0.00000
0.10627	0.00000	0.00000
0.10671	0.00000	0.00000
0.10718	0.00000	0.00000
0.10762	0.00000	0.00000
0.10806	0.00000	0.00000
0.10850	0.00000	0.00000
0.10896	0.00000	0.00000
0.10940	0.00000	0.00000
0.10988	0.00000	0.00000
0.11036	0.00000	0.00000
0.11084	0.00000	0.00000
0.11132	0.00000	0.00000
0.11184	0.00000	0.00000
0.11232	0.00000	0.00000
0.11281	0.00000	0.00000
0.11329	0.00000	0.00000
0.11376	0.00000	0.00000
0.11424	0.00000	0.00000
0.11469	0.00000	0.00000
0.11518	0.00000	0.00000
0.11562	0.00000	0.00000
0.11606	0.00000	0.00000
0.11650	0.00000	0.00000
0.11693	0.00000	0.00000
0.11737	0.00000	0.00000
0.11781	0.00000	0.00000
0.11825	0.00000	0.00000
0.11869	0.00000	0.00000
0.11918	0.00000	0.00000
0.11962	0.00000	0.00000
0.12006	0.00000	0.00000
0.12050	0.00000	0.00000
0.12097	0.00000	0.00000
0.12147	0.00000	0.00000
0.12194	0.00000	0.00000
0.12243	0.00000	0.00000
0.12291	0.00000	0.00000
0.12339	0.00000	0.00000
0.12386	0.00000	0.00000
0.12433	0.00000	0.00000
0.12483	0.00000	0.00000
0.12531	0.00000	0.00000
0.12583	0.00000	0.00000
0.12631	0.00000	0.00000
0.12684	0.00000	0.00000
0.12732	0.00000	0.00000
0.12783	0.00000	0.00000
0.12831	0.00000	0.00000
0.12883	0.00000	0.00000
0.12931	0.00000	0.00000
0.12984	0.00000	0.00000
0.13032	0.00000	0.00000
0.13084	0.00000	0.00000
0.13132	0.00000	0.00000
0.13184	0.00000	0.00000
0.13231	0.00000	0.00000
0.13284	0.00000	0.00000
0.13329	0.00000	0.00000
0.13373	0.00000	0.00000
0.13418	0.00000	0.00000
0.13462	0.00000	0.00000
0.13506	0.00000	0.00000
0.13550	0.00000	0.00000
0.13593	0.00000	0.00000
0.13637	0.00000	0.00000
0.13683	0.00000	0.00000
0.13727	0.00000	0.00000
0.13771	0.00000	0.00000
0.13823	0.00000	0.00000
0.13871	0.00000	0.00000
0.13921	0.00000	0.00000
0.13966	0.00000	0.00000
0.14011	0.00000	0.00000
0.14055	0.00000	0.00000
0.14098	0.00000	0.00000
0.14143	0.00000	0.00000
0.14189	0.00000	0.00000
0.14233	0.00000	0.00000
0.14281	0.00000	0.00000
0.14325	0.00000	0.00000
0.14369	0.00000	0.00000
0.14418	0.00000	0.00000
0.14462	0.00000	0.00000
0.14509	0.00000	0.00000
0.14556	0.00000	0.00000
0.14604	0.00000	0.00000
0.14651	0.00000	0.00000
0.14699	0.00000	0.00000
0.14747	0.00000	0.00000
0.14793	0.00000	0.00000
0.14837	0.00000	0.00000
0.14881	0.00000	0.00000
0.14925	0.00000	0.00000
0.14969	0.00000	0.00000
0.15018	0.00000	0.00000
0.15062	0.00000	0.00000
0.15109	0.00000	0.00000
0.15158	0.00000	0.00000
0.15207	0.00000	0.00000
0.15254	0.00000	0.00000
0.15301	0.00000	0.00000
0.15349	0.00000	0.00000
0.15396	0.00000	0.00000
0.15444	0.00000	0.00000
0.15494	0.00000	0.00000
0.15541	0.00000	0.00000
0.15591	0.00000	0.00000
0.15638	0.00000	0.00000
0.15686	0.00000	0.00000
0.15733	0.00000	0.00000
0.15784	0.00000	0.00000
0.15831	0.00000	0.00000
0.15884	0.00000	0.00000
0.15932	0.00000	0.00000
0.15984	0.00000	0.00000
0.16031	0.00000	0.00000
0.16083	0.00000	0.00000
0.16131	0.00000	0.00000
0.16183	0.00000	0.00000
0.16231	0.00000	0.00000
0.16283	0.00000	0.00000
0.16331	0.00000	0.00000
0.16384	0.00000	0.00000
0.16430	0.00000	0.00000
0.16483	0.00000	0.00000
0.16530	0.00000	0.00000
0.16583	0.00000	0.00000
0.16629	0.00000	0.00000
0.16673	0.00000	0.00000
0.16722	0.00000	0.00000
0.16774	0.00000	0.00000
0.16819	0.00000	0.00000
0.16866	0.00000	0.00000
0.16911	0.00000	0.00000
0.16958	0.00000	0.00000
0.17005	0.00000	0.00000
0.17052	0.00000	0.00000
0.17102	0.00000	0.00000
0.17150	0.00000	0.00000
0.17199	0.00000	0.00000
0.17245	0.00000	0.00000
0.17293	0.00000	0.00000
0.17340	0.00000	0.00000
0.17390	0.00000	0.00000
0.17436	0.00000	0.00000
0.17483	0.00000	0.00000
